Date,Open,High,Low,Close
2025-02-14 00:00:00+05:30,2787.2442458286655,2800.609000298204,2748.2886065213584,2778.0869140625
2025-02-17 00:00:00+05:30,2735.3199069005955,2767.9397611792174,2722.4501425901694,2753.83251953125
2025-02-18 00:00:00+05:30,2743.3879998309453,2776.799885963841,2730.3698356896693,2738.834228515625
2025-02-19 00:00:00+05:30,2735.319798388003,2745.071216098896,2708.9861850118923,2740.962646484375
2025-02-20 00:00:00+05:30,2740.962555313731,2800.8069066536164,2722.4994914621066,2793.233642578125
2025-02-21 00:00:00+05:30,2796.6491070411803,2803.133536331212,2739.824246987533,2767.692138671875
2025-02-24 00:00:00+05:30,2729.379874867545,2750.3674410905014,2699.729967728705,2734.1318359375
2025-02-25 00:00:00+05:30,2733.3396639379175,2737.2995910135246,2664.04094011479,2669.48583984375
2025-02-27 00:00:00+05:30,2672.2085189626428,2690.6715838587397,2633.450826062939,2650.280517578125
2025-02-28 00:00:00+05:30,2650.0823605329447,2650.0823605329447,2615.532090085956,2631.272705078125
2025-03-03 00:00:00+05:30,2631.2727554368576,2669.8820489514655,2595.9304504816755,2654.4384765625
2025-03-04 00:00:00+05:30,2645.231339817454,2681.167727091803,2615.9773296178687,2671.6142578125
2025-03-05 00:00:00+05:30,2665.6250869343153,2710.6692587595644,2650.5771702434668,2665.971435546875
2025-03-06 00:00:00+05:30,2680.029047250347,2724.429826234437,2680.029047250347,2710.61962890625
2025-03-07 00:00:00+05:30,2705.6203186375974,2738.0422232974515,2697.8984120895766,2723.637939453125
2025-03-10 00:00:00+05:30,2723.637855294966,2758.7326614499857,2692.7504717520587,2705.125244140625
2025-03-11 00:00:00+05:30,2670.32758953678,2711.3127406777844,2670.32758953678,2695.027587890625
2025-03-12 00:00:00+05:30,2705.620327990088,2734.2802534876896,2689.434028471839,2721.757080078125
2025-03-13 00:00:00+05:30,2722.8458968096443,2735.5672598547444,2693.641433165126,2702.55126953125
2025-03-17 00:00:00+05:30,2721.806525004084,2734.230603085331,2699.531934778271,2721.36083984375
2025-03-18 00:00:00+05:30,2721.36083984375,2721.36083984375,2721.36083984375,2721.36083984375
2025-03-19 00:00:00+05:30,2722.4500069617857,2731.359843348206,2699.4329296301994,2704.48193359375
2025-03-20 00:00:00+05:30,2716.5101619516527,2746.0612164773274,2698.640941446796,2731.458984375
2025-03-21 00:00:00+05:30,2735.517688427767,2806.6975255673638,2734.8247494998814,2797.193603515625
2025-03-24 00:00:00+05:30,2811.548187234231,2818.280111514449,2770.4143969306365,2793.728515625
2025-03-25 00:00:00+05:30,2796.5005344927586,2834.6643798230843,2777.8888289958854,2794.76806640625
2025-03-26 00:00:00+05:30,2801.400924884069,2894.70670708049,2781.898332275866,2816.89404296875
2025-03-27 00:00:00+05:30,2792.391954472983,2846.197559803168,2764.969508061832,2837.78271484375
2025-03-28 00:00:00+05:30,2841.693144869219,2855.1074462932193,2809.9641805615765,2820.755126953125
2025-04-01 00:00:00+05:30,2820.754994536977,2846.147929259761,2792.738463210132,2798.23291015625
2025-04-02 00:00:00+05:30,2800.658376615319,2837.2877014420305,2787.3927178154427,2822.388427734375
2025-04-03 00:00:00+05:30,2792.788291110039,2839.119489113726,2792.788291110039,2832.8330078125
2025-04-04 00:00:00+05:30,2836.297835353994,2874.907125259336,2822.9330811559907,2863.02734375
2025-04-07 00:00:00+05:30,2784.8188434997533,2832.3379705840007,2759.9702032840373,2820.210693359375
2025-04-08 00:00:00+05:30,2821.4481784557674,2917.4764147049636,2821.4481784557674,2901.587158203125
2025-04-09 00:00:00+05:30,2901.5871969371615,2943.9089201789616,2884.1636617422023,2910.3486328125
2025-04-11 00:00:00+05:30,2964.995393939895,2964.995393939895,2889.756779602856,2923.020263671875
2025-04-15 00:00:00+05:30,2960.0458151298303,2966.975688275619,2913.5166668652478,2961.6298828125
2025-04-16 00:00:00+05:30,2961.0355775771054,3000.634849761353,2949.353743943797,2996.179931640625
2025-04-17 00:00:00+05:30,2996.1801925221343,3022.711755534675,2977.9646224092367,3003.902099609375
2025-04-21 00:00:00+05:30,3003.9017284805363,3021.424357443928,2966.0844732630158,2989.052001953125
2025-04-22 00:00:00+05:30,2989.0522038141658,3034.0963773226354,2989.0522038141658,2998.45703125
2025-04-23 00:00:00+05:30,2999.6448175301716,3041.224052624649,2992.516996995787,3036.175048828125
2025-04-24 00:00:00+05:30,3036.17500712789,3057.6578049874665,3012.910435430268,3045.579833984375
2025-04-25 00:00:00+05:30,3034.2942732920515,3063.7957798183165,2955.0957278227643,2981.033203125
2025-04-28 00:00:00+05:30,2961.5305360318034,3020.830348800093,2961.5305360318034,3012.316650390625
2025-04-29 00:00:00+05:30,3010.3369069600067,3037.5614082794223,2962.6198293500256,2974.8955078125
2025-04-30 00:00:00+05:30,2976.7763492351046,3013.2077299128828,2958.362831711161,3003.505859375
2025-05-02 00:00:00+05:30,2975.885430944849,3005.782834373867,2960.0457213989016,2967.965576171875
2025-05-05 00:00:00+05:30,2970.93546231682,3047.2631578433256,2970.5395662640008,3004.099853515625
2025-05-06 00:00:00+05:30,2996.675008097122,3013.9005953111446,2950.046767091037,2974.49951171875
2025-05-07 00:00:00+05:30,2924.4062590851154,2961.3326288404132,2922.030399425246,2945.492919921875
2025-05-08 00:00:00+05:30,2957.9666896224726,2964.0056756194526,2910.6457502813732,2927.871337890625
2025-05-09 00:00:00+05:30,2905.596571135041,3001.9218482206534,2902.626625747169,2950.145751953125
2025-05-12 00:00:00+05:30,3009.5446200024376,3054.588791124185,2994.694893259005,3045.678955078125
2025-05-13 00:00:00+05:30,3051.12408258293,3096.564153131022,3035.7793638029057,3069.537841796875
2025-05-14 00:00:00+05:30,3069.933561174872,3087.7532335712435,3062.013706776485,3077.45751953125
2025-05-15 00:00:00+05:30,3088.7432144363647,3113.294811402891,3071.0226369032457,3080.328369140625
2025-05-16 00:00:00+05:30,3091.7131590077206,3098.345988723633,3044.589928686273,3060.231689453125
2025-05-19 00:00:00+05:30,3063.003713394623,3073.8935132806414,3031.324295544388,3037.36328125
2025-05-20 00:00:00+05:30,3052.509920900893,3052.9060586553373,2967.965568107046,2972.717529296875
2025-05-21 00:00:00+05:30,2973.8060758646543,2990.6357655791,2942.72074565823,2956.283447265625
2025-05-22 00:00:00+05:30,2970.5397185530483,2976.1825669163118,2936.4841969473214,2964.500732421875
2025-05-23 00:00:00+05:30,2964.500604935978,3010.732708291965,2944.1068824568683,3001.327880859375
2025-05-26 00:00:00+05:30,3018.4546062542877,3040.135111700667,3003.307835883291,3014.692626953125
2025-05-27 00:00:00+05:30,3014.6925779144663,3022.2165363944027,2979.8452663282546,2997.26904296875
2025-05-28 00:00:00+05:30,2992.7149017547536,3000.634755943982,2962.0254667714926,2970.935302734375
2025-05-29 00:00:00+05:30,2973.2124531901145,3014.494646812432,2973.2124531901145,2999.2490234375
2025-05-30 00:00:00+05:30,2999.2488491854515,3095.6729763305693,2985.9829485296946,3076.0712890625
2025-06-02 00:00:00+05:30,3092.703046700991,3104.285785060629,3032.9082445246277,3049.341796875
2025-06-03 00:00:00+05:30,3066.9636324237918,3084.288314014307,3046.6690054177598,3065.082763671875
2025-06-04 00:00:00+05:30,3065.0828052782194,3079.6354896728394,3049.3419493454426,3064.290771484375
2025-06-05 00:00:00+05:30,3064.389734735352,3087.85249803513,3011.7227484322,3022.612548828125
2025-06-06 00:00:00+05:30,3040.729139037275,3042.1150168977497,3009.5447119235932,3019.24658203125
2025-06-09 00:00:00+05:30,3011.524725849129,3036.4722196177986,2984.795216448101,3025.1865234375
2025-06-10 00:00:00+05:30,3045.1839395383095,3067.260581457141,3039.541091760433,3048.450927734375
2025-06-11 00:00:00+05:30,3037.56118553391,3049.1439241796634,3023.4043975469776,3029.542236328125
2025-06-12 00:00:00+05:30,3027.5623311031354,3039.4421128549193,2999.347849442649,3016.37548828125
2025-06-13 00:00:00+05:30,2950.145660982884,2989.0519927032556,2851.147484439834,2982.320068359375
2025-06-16 00:00:00+05:30,2973.4104346342956,3011.029744278412,2964.995589056007,2968.757568359375
2025-06-17 00:00:00+05:30,2973.3111383931205,2993.506911430041,2958.065515879413,2988.06201171875
2025-06-18 00:00:00+05:30,2973.014623292099,2989.6461252002,2933.3162539901514,2938.464111328125
2025-06-19 00:00:00+05:30,2932.425141105446,2949.55163262475,2923.416210186867,2937.572998046875
2025-06-20 00:00:00+05:30,2933.316129435078,2951.7298879447458,2914.7044229005837,2926.4853515625
2025-06-23 00:00:00+05:30,2903.8147302045572,2927.3763467043414,2902.230904252636,2922.12939453125
2025-06-24 00:00:00+05:30,2973.9053328336076,2998.0607921214564,2957.3726850812445,2972.222412109375
2025-06-25 00:00:00+05:30,2976.875209447306,3003.9017603529087,2939.750892734877,2975.7861328125
2025-06-26 00:00:00+05:30,2968.955498822951,2994.6950263219164,2968.2625598830896,2989.7451171875
2025-06-27 00:00:00+05:30,2989.745066366458,3033.6013088908558,2986.08218200821,3021.12744140625
2025-06-30 00:00:00+05:30,3021.4244333425895,3040.927026332877,3004.693837712671,3023.80029296875
2025-07-01 00:00:00+05:30,3023.4044235317956,3052.9059295725347,3002.8127537097166,3015.28662109375
2025-07-02 00:00:00+05:30,2994.79425396745,3050.1341438660047,2985.389426195062,3045.7783203125
2025-07-03 00:00:00+05:30,3063.9936945950894,3092.604072157501,3056.1729349927737,3083.29833984375
2025-07-04 00:00:00+05:30,3093.4950804552327,3093.593933615283,3027.4633447945203,3049.341796875
2025-07-07 00:00:00+05:30,3050.233152575821,3064.4887944344455,2995.9820992505906,3041.6201171875
2025-07-08 00:00:00+05:30,3044.194177187385,3053.994900787244,3014.9897127233107,3036.868408203125
2025-07-09 00:00:00+05:30,3016.5737888701165,3050.0349820116435,2998.555925861863,3017.76171875
2025-07-10 00:00:00+05:30,3019.4447316332994,3053.1041155269163,3013.5048403579553,3034.3935546875
2025-07-11 00:00:00+05:30,3029.3444253188663,3039.1451488405137,2960.5406875542712,2970.737548828125
2025-07-14 00:00:00+05:30,2970.6382914009705,2970.6382914009705,2910.54644544119,2934.701904296875
2025-07-15 00:00:00+05:30,2940.1467973121134,2973.0143858261745,2936.2859650407104,2968.163330078125
2025-07-16 00:00:00+05:30,2968.064586873394,2971.034532329045,2941.3350777725377,2958.065673828125
2025-07-17 00:00:00+05:30,2958.065539799784,2979.845138821068,2948.6607129496842,2962.322509765625
2025-07-18 00:00:00+05:30,2962.0256192073243,2965.490555593429,2919.9513916617657,2928.46533203125
2025-07-21 00:00:00+05:30,2930.2469210124286,2956.5805325626493,2928.3660523423123,2935.39501953125
2025-07-22 00:00:00+05:30,2935.2959565410893,2954.600601111933,2899.6566127179935,2904.903564453125
2025-07-23 00:00:00+05:30,2910.585076014063,2919.456282500262,2890.749336707263,2909.488525390625
2025-07-24 00:00:00+05:30,2921.3504811116836,2932.5143210868696,2883.672308261154,2898.524169921875
2025-07-25 00:00:00+05:30,2898.5240040249673,2900.617330367642,2865.730180346038,2880.283203125
2025-07-28 00:00:00+05:30,2859.8493903402327,2896.530543112197,2850.2802458367482,2869.51806640625
2025-07-29 00:00:00+05:30,2860.7464421159093,2888.656163502406,2848.585826468199,2883.572509765625
2025-07-30 00:00:00+05:30,2886.463236842532,2891.048259234905,2852.772168156575,2864.833251953125
2025-07-31 00:00:00+05:30,2851.7754437990384,2875.199674113361,2836.4251944663542,2860.547119140625
2025-08-01 00:00:00+05:30,2850.778679585935,2875.6980736382598,2841.8076977270985,2849.68212890625
2025-08-04 00:00:00+05:30,2875.698045907336,2966.4046393830963,2856.85908152683,2942.28271484375
2025-08-05 00:00:00+05:30,2956.835460791468,3017.738555908576,2941.485211721291,2987.93505859375
2025-08-06 00:00:00+05:30,3016.243326604979,3048.1401496226126,2963.5139883953325,3031.992431640625
2025-08-07 00:00:00+05:30,3047.1433396257084,3107.8468829069034,3013.0536590797797,3040.96337890625
2025-08-08 00:00:00+05:30,3058.108067939122,3079.438972114654,3025.214467469112,3071.365234375
2025-08-11 00:00:00+05:30,3089.008043522118,3091.0015950184215,3055.1176680849603,3086.815185546875
2025-08-12 00:00:00+05:30,3090.0048363694987,3104.0594718375937,3072.3619542002734,3091.5
2025-08-13 00:00:00+05:30,3100.10009765625,3104.89990234375,3055.10009765625,3061.89990234375
2025-08-14 00:00:00+05:30,3061.10009765625,3093.300048828125,3055.10009765625,3085.39990234375
