Date,Open,High,Low,Close,Volume
2025-02-14 00:00:00+05:30,500.5,501.5,484.04998779296875,488.6499938964844,3292927
2025-02-17 00:00:00+05:30,480.6000061035156,494.8999938964844,472.1499938964844,490.25,3862418
2025-02-18 00:00:00+05:30,491.0,494.3999938964844,481.5,484.75,2511478
2025-02-19 00:00:00+05:30,478.70001220703125,488.8500061035156,472.6000061035156,482.54998779296875,3193090
2025-02-20 00:00:00+05:30,480.0,495.0,477.3500061035156,484.29998779296875,3781087
2025-02-21 00:00:00+05:30,485.0,490.45001220703125,475.0,478.6499938964844,2339494
2025-02-24 00:00:00+05:30,477.8999938964844,478.54998779296875,468.0,470.1000061035156,1926104
2025-02-25 00:00:00+05:30,470.1000061035156,514.7999877929688,469.5,497.79998779296875,25236260
2025-02-27 00:00:00+05:30,503.0,512.2000122070312,490.6499938964844,497.25,8836834
2025-02-28 00:00:00+05:30,495.0,501.54998779296875,473.0,478.95001220703125,6604732
2025-03-03 00:00:00+05:30,487.6000061035156,497.0,474.04998779296875,483.1499938964844,5843341
2025-03-04 00:00:00+05:30,479.95001220703125,488.3500061035156,476.29998779296875,483.25,2722804
2025-03-05 00:00:00+05:30,484.0,511.70001220703125,484.0,505.54998779296875,8506174
2025-03-06 00:00:00+05:30,508.0,510.54998779296875,500.6499938964844,503.1499938964844,3560829
2025-03-07 00:00:00+05:30,504.8999938964844,511.54998779296875,499.0,506.1499938964844,3890016
2025-03-10 00:00:00+05:30,506.1499938964844,535.6500244140625,500.8500061035156,505.04998779296875,11902657
2025-03-11 00:00:00+05:30,501.0,513.0999755859375,497.54998779296875,510.1499938964844,4608644
2025-03-12 00:00:00+05:30,516.0,520.5999755859375,506.0,512.3499755859375,4123098
2025-03-13 00:00:00+05:30,516.9000244140625,527.2999877929688,510.25,512.0,5102613
2025-03-17 00:00:00+05:30,511.95001220703125,518.25,508.5,511.20001220703125,3106357
2025-03-18 00:00:00+05:30,511.20001220703125,511.20001220703125,511.20001220703125,511.20001220703125,0
2025-03-19 00:00:00+05:30,518.75,527.0,514.3499755859375,521.0,3634978
2025-03-20 00:00:00+05:30,525.7000122070312,527.4000244140625,514.2999877929688,519.6500244140625,2492017
2025-03-21 00:00:00+05:30,521.0,541.5,518.0999755859375,522.0999755859375,7861834
2025-03-24 00:00:00+05:30,527.4000244140625,537.4000244140625,522.0,523.9500122070312,3517769
2025-03-25 00:00:00+05:30,527.0,527.9500122070312,505.04998779296875,507.70001220703125,3517278
2025-03-26 00:00:00+05:30,509.0,515.7999877929688,496.0,497.8500061035156,3712356
2025-03-27 00:00:00+05:30,497.0,523.5,492.3500061035156,519.9000244140625,7324369
2025-03-28 00:00:00+05:30,522.0,525.5499877929688,507.54998779296875,509.29998779296875,5174247
2025-04-01 00:00:00+05:30,507.8500061035156,513.2000122070312,501.6000061035156,504.70001220703125,2358973
2025-04-02 00:00:00+05:30,507.70001220703125,518.0,501.8500061035156,513.5499877929688,3194547
2025-04-03 00:00:00+05:30,510.0,538.0499877929688,508.1000061035156,528.8499755859375,8331421
2025-04-04 00:00:00+05:30,528.0,539.9000244140625,521.7000122070312,532.5499877929688,8941177
2025-04-07 00:00:00+05:30,462.0,515.0,462.0,509.95001220703125,7884602
2025-04-08 00:00:00+05:30,525.0,525.4500122070312,508.0,513.5499877929688,3816989
2025-04-09 00:00:00+05:30,512.9500122070312,514.0,505.0,508.45001220703125,1863371
2025-04-11 00:00:00+05:30,518.6500244140625,524.2999877929688,514.25,518.25,3196520
2025-04-15 00:00:00+05:30,526.0,554.4500122070312,522.4500122070312,542.2000122070312,8055146
2025-04-16 00:00:00+05:30,543.0,547.75,538.0999755859375,545.5499877929688,2701439
2025-04-17 00:00:00+05:30,547.7000122070312,561.3499755859375,542.1500244140625,549.7000122070312,6591016
2025-04-21 00:00:00+05:30,551.25,585.5499877929688,549.0499877929688,569.0499877929688,9935100
2025-04-22 00:00:00+05:30,574.0,579.75,568.75,573.3499755859375,3962029
2025-04-23 00:00:00+05:30,577.0,584.2000122070312,574.0,579.4000244140625,4242545
2025-04-24 00:00:00+05:30,580.0,584.9000244140625,571.25,575.8499755859375,2904301
2025-04-25 00:00:00+05:30,576.9500122070312,585.5499877929688,544.25,549.3499755859375,7765708
2025-04-28 00:00:00+05:30,548.0499877929688,557.5,541.25,552.75,3966569
2025-04-29 00:00:00+05:30,558.0,562.0,546.3499755859375,548.6500244140625,2919635
2025-04-30 00:00:00+05:30,549.7999877929688,551.75,526.25,532.0499877929688,5205418
2025-05-02 00:00:00+05:30,529.5,543.5999755859375,524.0499877929688,526.4000244140625,3604212
2025-05-05 00:00:00+05:30,528.0,584.3499755859375,525.5,556.4500122070312,27209073
2025-05-06 00:00:00+05:30,559.9000244140625,565.5,532.5,536.0499877929688,8065243
2025-05-07 00:00:00+05:30,521.0999755859375,538.9000244140625,521.0,531.9500122070312,6000991
2025-05-08 00:00:00+05:30,536.0,541.9000244140625,515.0,520.2000122070312,5244763
2025-05-09 00:00:00+05:30,505.0,516.0,505.0,512.0,4270624
2025-05-12 00:00:00+05:30,544.9500122070312,552.8499755859375,541.5,546.5499877929688,6409870
2025-05-13 00:00:00+05:30,546.5499877929688,547.2999877929688,536.0,538.75,5557722
2025-05-14 00:00:00+05:30,542.7000122070312,543.5499877929688,535.7999877929688,539.7999877929688,3594120
2025-05-15 00:00:00+05:30,542.4000244140625,546.2999877929688,537.2999877929688,543.0999755859375,3550325
2025-05-16 00:00:00+05:30,545.0,569.7999877929688,543.0999755859375,565.5,9905122
2025-05-19 00:00:00+05:30,566.5,573.0,559.2000122070312,562.25,3795922
2025-05-20 00:00:00+05:30,563.9500122070312,567.5,552.8499755859375,556.2000122070312,3431206
2025-05-21 00:00:00+05:30,556.0,561.0,546.8499755859375,551.25,2675373
2025-05-22 00:00:00+05:30,551.5,560.75,549.1500244140625,553.7000122070312,2988650
2025-05-23 00:00:00+05:30,556.0,560.4000244140625,551.0,553.2000122070312,2405370
2025-05-26 00:00:00+05:30,556.9000244140625,569.9000244140625,556.1500244140625,558.5999755859375,3834794
2025-05-27 00:00:00+05:30,560.0,560.2999877929688,549.7999877929688,552.5499877929688,2773664
2025-05-28 00:00:00+05:30,555.0,567.0999755859375,530.7999877929688,550.7000122070312,4912139
2025-05-29 00:00:00+05:30,553.8499755859375,558.8499755859375,551.0,551.9500122070312,2576321
2025-05-30 00:00:00+05:30,553.0499877929688,555.4500122070312,540.9000244140625,543.7999877929688,3074095
2025-06-02 00:00:00+05:30,547.0,559.9000244140625,545.0,555.0999755859375,3558922
2025-06-03 00:00:00+05:30,552.5499877929688,553.2000122070312,543.0,544.5999755859375,2585421
2025-06-04 00:00:00+05:30,547.4000244140625,549.9000244140625,538.5999755859375,545.1500244140625,2601679
2025-06-05 00:00:00+05:30,547.7000122070312,553.7000122070312,546.5499877929688,547.6500244140625,1923341
2025-06-06 00:00:00+05:30,550.75,563.9500122070312,549.0999755859375,555.25,4011381
2025-06-09 00:00:00+05:30,559.75,574.0,556.2999877929688,563.0999755859375,4723594
2025-06-10 00:00:00+05:30,567.7000122070312,610.5999755859375,562.4500122070312,596.0499877929688,30085179
2025-06-11 00:00:00+05:30,602.75,605.0,582.9500122070312,587.0499877929688,8763850
2025-06-12 00:00:00+05:30,587.0499877929688,588.7000122070312,565.5,567.1500244140625,5139702
2025-06-13 00:00:00+05:30,555.4500122070312,578.4000244140625,549.3499755859375,570.9000244140625,5926129
2025-06-16 00:00:00+05:30,567.9500122070312,572.0,555.0499877929688,562.9500122070312,2789157
2025-06-17 00:00:00+05:30,564.5499877929688,571.0999755859375,557.0,558.2000122070312,1964035
2025-06-18 00:00:00+05:30,558.0,560.3499755859375,550.0,550.7999877929688,2012632
2025-06-19 00:00:00+05:30,551.0,558.75,532.5,536.5,2713788
2025-06-20 00:00:00+05:30,538.0,545.5499877929688,527.0999755859375,530.25,9547699
2025-06-23 00:00:00+05:30,530.0,541.4500122070312,528.25,538.0,3046939
2025-06-24 00:00:00+05:30,544.9000244140625,552.0,538.7000122070312,546.8499755859375,4114586
2025-06-25 00:00:00+05:30,549.2000122070312,559.0,548.75,557.0,3434204
2025-06-26 00:00:00+05:30,559.0,580.4000244140625,558.0,578.1500244140625,6123781
2025-06-27 00:00:00+05:30,580.0,606.7999877929688,574.2000122070312,584.3499755859375,15644091
2025-06-30 00:00:00+05:30,589.5,597.2999877929688,582.3499755859375,585.75,4546263
2025-07-01 00:00:00+05:30,588.4000244140625,607.0,586.5,591.4000244140625,8053058
2025-07-02 00:00:00+05:30,596.0,601.9000244140625,587.75,591.4000244140625,4077961
2025-07-03 00:00:00+05:30,595.0,596.2000122070312,585.0,587.9000244140625,3672802
2025-07-04 00:00:00+05:30,587.9000244140625,590.7999877929688,581.0999755859375,584.7999877929688,2178560
2025-07-07 00:00:00+05:30,584.7999877929688,600.0,578.75,597.1500244140625,4309258
2025-07-08 00:00:00+05:30,603.5,615.0,592.0,600.0,9923368
2025-07-09 00:00:00+05:30,602.5499877929688,610.0,596.5,602.1500244140625,5420153
2025-07-10 00:00:00+05:30,604.4000244140625,620.0,602.0999755859375,605.7999877929688,14938466
2025-07-11 00:00:00+05:30,607.0,612.0,600.3499755859375,603.9500122070312,4047280
2025-07-14 00:00:00+05:30,604.0999755859375,619.2999877929688,602.25,609.5499877929688,7403596
2025-07-15 00:00:00+05:30,612.9000244140625,616.0,605.7000122070312,608.0999755859375,3884403
2025-07-16 00:00:00+05:30,609.9000244140625,614.2999877929688,603.0,604.8499755859375,3709911
2025-07-17 00:00:00+05:30,607.4500122070312,608.6500244140625,597.5,598.6500244140625,3515846
2025-07-18 00:00:00+05:30,598.5999755859375,599.4000244140625,588.4500122070312,594.6500244140625,3104464
2025-07-21 00:00:00+05:30,596.0,603.5,591.0999755859375,596.5999755859375,2043900
2025-07-22 00:00:00+05:30,599.0999755859375,601.4500122070312,587.0,590.5499877929688,2078991
2025-07-23 00:00:00+05:30,592.7999877929688,596.2000122070312,587.1500244140625,588.9500122070312,1920037
2025-07-24 00:00:00+05:30,590.7999877929688,592.9000244140625,583.2999877929688,585.75,1631109
2025-07-25 00:00:00+05:30,583.9000244140625,584.4000244140625,568.0,570.0,2300573
2025-07-28 00:00:00+05:30,569.7999877929688,576.9500122070312,561.0,570.6500244140625,2682244
2025-07-29 00:00:00+05:30,570.0,594.7000122070312,566.2999877929688,592.5499877929688,5170536
2025-07-30 00:00:00+05:30,594.0,602.2999877929688,587.0999755859375,589.7000122070312,2911869
2025-07-31 00:00:00+05:30,580.0,591.9000244140625,577.2999877929688,588.0999755859375,2546236
2025-08-01 00:00:00+05:30,588.0,592.9500122070312,564.0,567.0,6214960
2025-08-04 00:00:00+05:30,567.0,587.7000122070312,564.1500244140625,584.0,2735010
2025-08-05 00:00:00+05:30,584.0,584.0999755859375,575.7999877929688,579.5,1519871
2025-08-06 00:00:00+05:30,579.9500122070312,581.9500122070312,565.5999755859375,567.4500122070312,1520912
2025-08-07 00:00:00+05:30,561.0999755859375,582.0,552.25,578.9500122070312,7148701
2025-08-08 00:00:00+05:30,582.0,583.2999877929688,574.0,576.9000244140625,2568412
2025-08-11 00:00:00+05:30,576.9000244140625,599.0,571.2000122070312,593.9000244140625,3030490
2025-08-12 00:00:00+05:30,595.25,598.4000244140625,589.2000122070312,591.5,2282587
2025-08-13 00:00:00+05:30,594.7999877929688,594.7999877929688,583.5,585.5999755859375,1804693
2025-08-14 00:00:00+05:30,586.9000244140625,589.4500122070312,581.0999755859375,583.25,410152
