Date,Open,High,Low,Close,Volume
2025-02-14 00:00:00+05:30,500.9163029547001,506.29660127116927,482.0354077668482,487.7146301269531,2619355
2025-02-17 00:00:00+05:30,486.22011880294093,488.860447383219,477.45222718375715,486.5190124511719,2529934
2025-02-18 00:00:00+05:30,490.1058806670886,491.6502455757423,472.370815000525,484.97467041015625,2265606
2025-02-19 00:00:00+05:30,476.30636921323526,488.611330445604,472.3209586379754,478.1496276855469,1721933
2025-02-20 00:00:00+05:30,478.29909195681796,482.5335908475734,475.85804613414496,481.0888977050781,1676642
2025-02-21 00:00:00+05:30,481.3379686493984,484.7255615595163,474.2638587920447,480.1921691894531,3329038
2025-02-24 00:00:00+05:30,475.2602294384733,477.15329345351495,467.2894079803857,468.6842956542969,2118594
2025-02-25 00:00:00+05:30,470.2784524632059,472.12171095347884,464.99779556203805,467.5384826660156,3465845
2025-02-27 00:00:00+05:30,468.2857695191357,471.12538079853795,457.4753366308971,468.08648681640625,4261863
2025-02-28 00:00:00+05:30,466.1934030081335,466.94066750229257,456.3295177664874,463.2541809082031,3502154
2025-03-03 00:00:00+05:30,463.3040068973092,472.3708225759087,453.34047986725955,470.0791931152344,2019207
2025-03-04 00:00:00+05:30,468.18611240404607,479.0961862763096,463.9516135669264,473.26751708984375,1247846
2025-03-05 00:00:00+05:30,472.3209759302922,491.20187138434903,472.2711704587859,489.3088073730469,2223913
2025-03-06 00:00:00+05:30,489.3585951955991,498.8239453170082,485.22373780276376,496.6817932128906,3280234
2025-03-07 00:00:00+05:30,495.68545180976326,503.5566317974482,490.15570667067504,497.97705078125,1851476
2025-03-10 00:00:00+05:30,496.18362630976725,506.14715294249345,485.12410566618706,487.81427001953125,1626327
2025-03-11 00:00:00+05:30,483.23104519951806,495.2370827167092,478.34892319525125,493.7425537109375,1903051
2025-03-12 00:00:00+05:30,493.7425561305523,500.1192375781106,483.6295825565253,487.4157409667969,2004582
