Date,Open,High,Low,Close
2025-02-14 00:00:00+05:30,1699.7899351304422,1709.8061759974432,1691.112477760319,1702.814697265625
2025-02-17 00:00:00+05:30,1697.5585223514956,1702.6658498434836,1652.4357457970964,1661.65869140625
2025-02-18 00:00:00+05:30,1677.9723057142642,1681.889509423088,1642.0724738380143,1655.0638427734375
2025-02-19 00:00:00+05:30,1656.1547449752838,1659.5760940790167,1624.8662640945047,1631.560302734375
2025-02-20 00:00:00+05:30,1626.254626147329,1636.122207256284,1613.7591119899116,1629.8743896484375
2025-02-21 00:00:00+05:30,1629.8744330069487,1644.9483677790772,1615.6929398668744,1625.65966796875
2025-02-24 00:00:00+05:30,1613.511174849537,1623.973757319966,1584.7516025873142,1588.0242919921875
2025-02-25 00:00:00+05:30,1583.7599475515622,1635.4776181406846,1583.7599475515622,1627.7918701171875
2025-02-27 00:00:00+05:30,1629.7753190712936,1642.270833812559,1625.0646992279303,1636.71728515625
2025-02-28 00:00:00+05:30,1628.3372818952935,1634.7833933159038,1546.5708862217894,1557.18212890625
2025-03-03 00:00:00+05:30,1565.9091795525883,1589.4622783583984,1559.7109956563227,1582.5699462890625
2025-03-04 00:00:00+05:30,1575.8262866626471,1577.3138508099057,1555.0003886010263,1562.2894287109375
2025-03-05 00:00:00+05:30,1564.9174367927353,1612.6186348305923,1564.0248741190308,1604.833740234375
2025-03-06 00:00:00+05:30,1604.5858711625117,1618.221875939078,1577.2642277141515,1613.412109375
2025-03-07 00:00:00+05:30,1615.494684360612,1628.7836151225642,1602.2057535986596,1617.1805419921875
2025-03-10 00:00:00+05:30,1626.4034856746728,1641.1799805793491,1613.1145549337234,1617.428466796875
2025-03-11 00:00:00+05:30,1616.4863098758956,1662.5016499024227,1610.5856874134624,1649.1630859375
2025-03-12 00:00:00+05:30,1675.9888579676951,1702.417937247302,1620.4531324965762,1629.229736328125
2025-03-13 00:00:00+05:30,1637.1139063985204,1643.163309454644,1616.0895947345548,1618.965576171875
2025-03-17 00:00:00+05:30,1598.833904929244,1634.7338591616337,1598.833904929244,1625.560546875
2025-03-18 00:00:00+05:30,1625.560546875,1625.560546875,1625.560546875,1625.560546875
2025-03-19 00:00:00+05:30,1621.444827000761,1628.4364265129727,1614.0070066934181,1623.5770263671875
2025-03-20 00:00:00+05:30,1646.2375771399904,1695.4759722582721,1632.4527924932477,1691.1124267578125
2025-03-21 00:00:00+05:30,1695.4760559490876,1717.045736111863,1677.9723602490183,1711.4921875
2025-03-24 00:00:00+05:30,1725.5743618261117,1725.5743618261117,1700.6328461202454,1704.5501708984375
2025-03-25 00:00:00+05:30,1710.6986746006844,1726.0701699376762,1691.9553431716658,1716.153076171875
2025-03-26 00:00:00+05:30,1724.7314760545662,1750.3671405587422,1711.8392534895443,1724.136474609375
2025-03-27 00:00:00+05:30,1725.5246911253353,1731.9212892754517,1699.0460990440622,1710.401123046875
2025-03-28 00:00:00+05:30,1718.9300280719228,1731.2767622290205,1646.237677388042,1719.0291748046875
2025-04-01 00:00:00+05:30,1700.781669480624,1750.3671408940534,1694.2859243021528,1709.8558349609375
2025-04-02 00:00:00+05:30,1705.7402225998721,1745.8053078539904,1702.7154604097407,1740.0533447265625
2025-04-03 00:00:00+05:30,1733.5080770555912,1740.4004091446,1721.0620753330531,1731.524658203125
2025-04-04 00:00:00+05:30,1739.954164975184,1756.1190768291567,1725.5743784877857,1728.9957275390625
2025-04-07 00:00:00+05:30,1715.657327978495,1760.036325335164,1655.5597602389971,1672.666748046875
2025-04-08 00:00:00+05:30,1706.4342809992186,1727.8553004445048,1692.6496174698434,1706.1368408203125
2025-04-09 00:00:00+05:30,1705.3931328586782,1712.5333922783918,1697.409823583095,1701.3271484375
2025-04-11 00:00:00+05:30,1745.4085794041125,1752.3505453449245,1717.9877897262502,1742.0367431640625
2025-04-15 00:00:00+05:30,1793.2089346430635,1804.9111542864744,1766.3336334255087,1783.886962890625
2025-04-16 00:00:00+05:30,1787.4570207876448,1811.3571927685562,1779.2257844639905,1807.489501953125
2025-04-17 00:00:00+05:30,1818.79506784495,1881.9669091826656,1810.5638312738126,1873.438232421875
2025-04-21 00:00:00+05:30,1882.6611635747417,1888.5122732911605,1853.1081748053396,1867.7855224609375
2025-04-22 00:00:00+05:30,1872.3473614239613,1872.3473614239613,1821.5718881815376,1836.8441162109375
2025-04-23 00:00:00+05:30,1851.521433311533,1870.2647650162721,1820.8775889127721,1866.0003662109375
2025-04-24 00:00:00+05:30,1858.959253741363,1862.2319431555222,1824.2494250505401,1830.298828125
2025-04-25 00:00:00+05:30,1831.3897047100984,1846.2653457438348,1791.0271804618708,1802.13427734375
2025-04-28 00:00:00+05:30,1820.7785145534906,1823.6544961138422,1798.3659056339327,1806.6962890625
2025-04-29 00:00:00+05:30,1808.5804197114385,1832.4807135652707,1802.5310164648379,1808.6796875
2025-04-30 00:00:00+05:30,1821.7702269427543,1861.3394574990027,1811.8531326208015,1849.042236328125
2025-05-02 00:00:00+05:30,1836.645863591673,1867.9838573549073,1816.9108217312728,1832.8773193359375
2025-05-05 00:00:00+05:30,1852.5132040042204,1857.9676058361385,1833.869018409988,1850.52978515625
2025-05-06 00:00:00+05:30,1872.644962701827,1896.148427739512,1866.9921463230748,1885.2396240234375
2025-05-07 00:00:00+05:30,1885.239594001668,1901.1069446087308,1869.8680981010757,1881.074462890625
2025-05-08 00:00:00+05:30,1881.272710309228,1889.9998013528443,1846.9595896728601,1859.35595703125
2025-05-09 00:00:00+05:30,1839.6209414378845,1855.5874386047467,1821.2743174936254,1833.07568359375
2025-05-12 00:00:00+05:30,1853.4057669450206,1867.7855535947258,1838.6292723140127,1855.2900390625
2025-05-13 00:00:00+05:30,1854.496571926845,1868.0829422390414,1801.5392659286156,1805.506103515625
2025-05-14 00:00:00+05:30,1814.8282769743653,1855.1908027985153,1805.1094760295505,1818.993408203125
2025-05-15 00:00:00+05:30,1834.5632267321403,1854.3974145533252,1809.8696386831102,1851.7197265625
2025-05-16 00:00:00+05:30,1818.7950030308969,1818.7950030308969,1795.0931246357968,1798.9608154296875
2025-05-19 00:00:00+05:30,1806.8944960207482,1813.5389004642545,1794.0022740403588,1803.2252197265625
2025-05-20 00:00:00+05:30,1794.7957609339292,1809.770548999271,1784.581105460745,1793.9031982421875
2025-05-21 00:00:00+05:30,1797.9691415627142,1811.3572184579689,1790.3330276087313,1807.390380859375
2025-05-22 00:00:00+05:30,1804.812016356604,1821.4726621501404,1801.241886619295,1816.2166748046875
2025-05-23 00:00:00+05:30,1809.8696336077833,1826.5303997541675,1806.3986507488094,1816.5140380859375
2025-05-26 00:00:00+05:30,1818.79505409742,1834.6624046238971,1815.7207791445708,1832.083984375
2025-05-27 00:00:00+05:30,1828.7122094805422,1842.1994336685257,1818.4975538133851,1828.513916015625
2025-05-28 00:00:00+05:30,1832.678970068801,1851.5214486571706,1829.8029885989208,1840.7117919921875
2025-05-29 00:00:00+05:30,1842.5961096408364,1851.5214944561042,1835.1582889614467,1848.149658203125
2025-05-30 00:00:00+05:30,1838.6292008609764,1851.521422873486,1827.7203976196222,1840.8109130859375
2025-06-02 00:00:00+05:30,1828.7121527216095,1843.5877938771541,1816.3157850919893,1838.7283935546875
2025-06-03 00:00:00+05:30,1851.5214287655804,1854.0007022374143,1816.8116001599053,1826.0345458984375
2025-06-04 00:00:00+05:30,1839.6209109553906,1868.9754845681452,1834.6623640255916,1859.851806640625
2025-06-05 00:00:00+05:30,1868.3804731686369,1873.3390200719505,1853.1081244947754,1863.2236328125
2025-06-06 00:00:00+05:30,1856.5792184367435,1866.2980193721837,1851.8190857596499,1854.6949462890625
2025-06-09 00:00:00+05:30,1858.463445042735,1859.4551544584463,1833.373148401931,1849.63720703125
2025-06-10 00:00:00+05:30,1851.1247304530432,1860.050114998196,1834.959939967343,1841.7034912109375
2025-06-11 00:00:00+05:30,1842.4969729787406,1851.0256498593915,1832.4807319540828,1844.77783203125
2025-06-12 00:00:00+05:30,1856.3808230050638,1867.3887729729095,1816.4148863444686,1828.910400390625
2025-06-13 00:00:00+05:30,1799.952525301367,1829.3070987475194,1799.952525301367,1825.1419677734375
2025-06-16 00:00:00+05:30,1826.827881095153,1854.4965978631628,1823.5553126750672,1845.8687744140625
2025-06-17 00:00:00+05:30,1863.4219260072807,1863.4219260072807,1832.2822272471274,1839.422607421875
2025-06-18 00:00:00+05:30,1832.2823329288224,1855.4883579832406,1827.8196404590603,1850.4306640625
2025-06-19 00:00:00+05:30,1856.4800514867475,1863.4220174912384,1848.6455227843087,1861.4385986328125
2025-06-20 00:00:00+05:30,1864.4136798927684,1932.8416287824498,1858.4634234675787,1920.6435546875
2025-06-23 00:00:00+05:30,1913.9991306359723,1932.8416091240983,1911.1231491813926,1920.2469482421875
2025-06-24 00:00:00+05:30,1934.7259575561889,1946.7256174869638,1913.1066434878355,1917.5693359375
2025-06-25 00:00:00+05:30,1925.8996376580956,1953.6675006109415,1921.9328000934033,1949.303955078125
2025-06-26 00:00:00+05:30,1953.6675658769398,2001.6663262248617,1949.9982894303303,1997.600341796875
2025-06-27 00:00:00+05:30,1993.3358611340732,2022.095433259888,1991.9474437853098,2010.2940673828125
2025-06-30 00:00:00+05:30,2001.2695922519854,2007.1207019910378,1983.6171163053416,1992.939208984375
2025-07-01 00:00:00+05:30,1992.3441571547958,2013.9634702002932,1990.261591655139,2002.657958984375
2025-07-02 00:00:00+05:30,2020.11202533933,2028.8391163856081,2001.5671081888327,2016.4427490234375
2025-07-03 00:00:00+05:30,2024.8722993688673,2027.9465742942143,1996.2118735251586,2002.558837890625
2025-07-04 00:00:00+05:30,2010.1949970414346,2019.6162365440955,1988.4765365025921,2000.4761962890625
2025-07-07 00:00:00+05:30,2001.2696375863966,2019.1204073963843,1993.9309635639677,2017.037841796875
2025-07-08 00:00:00+05:30,2009.2032064202972,2018.1285908515817,1998.0961097735637,2013.1700439453125
2025-07-09 00:00:00+05:30,2018.128646712418,2023.7813419187191,1981.931253294726,2002.9554443359375
2025-07-10 00:00:00+05:30,2011.7816836964873,2011.7816836964873,1946.0314224882566,1948.213134765625
2025-07-11 00:00:00+05:30,1925.8996432020544,1942.8578496282753,1898.3300736247704,1905.96630859375
2025-07-14 00:00:00+05:30,1899.1234997073275,1911.5198671988896,1884.4461521740072,1904.974609375
2025-07-15 00:00:00+05:30,1908.8423349640334,1926.8913979367326,1907.2555030496296,1918.164306640625
2025-07-16 00:00:00+05:30,1927.8831074944278,1927.8831074944278,1912.809172772721,1920.54443359375
2025-07-17 00:00:00+05:30,1927.585541707482,1928.7756656405695,1911.6190443360201,1913.9000244140625
2025-07-18 00:00:00+05:30,1915.0999755859375,1916.0,1891.800048828125,1901.0
2025-07-21 00:00:00+05:30,1894.800048828125,1919.9000244140625,1892.5999755859375,1909.199951171875
2025-07-22 00:00:00+05:30,1909.199951171875,1911.300048828125,1883.0,1906.800048828125
2025-07-23 00:00:00+05:30,1920.0,1949.0,1907.300048828125,1943.800048828125
2025-07-24 00:00:00+05:30,1943.800048828125,1970.4000244140625,1933.699951171875,1936.0999755859375
2025-07-25 00:00:00+05:30,1936.0999755859375,1952.699951171875,1925.0,1937.9000244140625
2025-07-28 00:00:00+05:30,1930.0,1930.0,1885.0,1890.300048828125
2025-07-29 00:00:00+05:30,1880.0,1923.5999755859375,1880.0,1918.300048828125
2025-07-30 00:00:00+05:30,1934.0,1939.199951171875,1922.0999755859375,1932.5999755859375
2025-07-31 00:00:00+05:30,1913.0,1926.5,1895.5999755859375,1914.300048828125
2025-08-01 00:00:00+05:30,1914.0,1919.699951171875,1878.0,1884.4000244140625
